review_id,00,03,10,100,10mins,110,11th,12,12am,12th,13th,14,15,16,160,18,18th,19,1st,20,2017,2018,21st,23,25,26,28,2nd,2wice,30,30pm,387,39,3pm,3rd,40,45,47,50,58,5th,60,65,65th,6th,70,70th,7pm,95,99,9pm,aa,able,abruptly,absolutely,accomadating,accomdating,accommodate,accompany,accoustics,accurate,achieve,acoustic,active,actually,add,addition,adequate,admonition,adult,advance,advantage,adventure,advice,advise,adviser,advisor,aeroplane,affordable,afraid,african,afternoon,afters,ago,agree,ahead,aim,aince,air,airline,airport,airy,al,alarm,alcohol,alight,allergy,allow,alongside,aloo,alright,altron,amaze,amazing,amazingly,ambiance,ambience,amiya,amritsari,amtitsari,anniversary,answer,anticipate,anybody,anymore,apologetic,apologise,app,appealing,appeared,appetiser,appetising,appetite,appetizer,applaudable,appreciate,april,area,army,aroma,aromatic,arrange,array,arrival,arrive,art,asian,ask,asker,asset,assume,aswell,ate,atemospher,atmosphere,attentive,aubengine,aug,august,authentic,available,average,avoid,away,awesome,awsome,background,backwards,bad,baingan,balance,bangladeshi,bar,bare,bargain,bartender,base,basic,basket,basmati,bath,bbq,bdae,beat,beautiful,beautifully,beer,befor,begin,belie,believe,belong,bent,best,bet,beteeen,bharta,bhindi,bhupinder,big,bin,biriyani,birmingham,birthday,biryani,bit,bite,black,blame,blanc,bland,blend,blind,bloody,blue,board,bollywood,bombay,bone,bonus,book,booking,boring,bosco,bother,bottle,bowl,boy,bradford,brave,bread,breath,bright,brightly,brilliant,bring,bristol,brit,british,broght,btb,bucket,bugbear,bump,buna,bupinder,burst,bus,business,busy,butter,buttery,buy,buzz,cake,canada,candle,canterbury,car,card,cardiff,care,careful,carefully,carpet,carriage,carrot,case,cast,catch,cater,catering,cauliflower,cause,celebrate,celebration,cell,certainly,chaap,chaat,chak,challenge,champagne,chana,chance,change,charge,charity,chat,chatha,chatty,cheap,check,cheeky,cheer,cheerful,cheesecake,chef,chew,chewy,chicken,chief,child,chilli,chilly,chinese,chini,choice,chole,choose,chop,chor,chose,christmas,chunky,chutney,cl,class,classic,clean,cleaner,cleanest,cleanliness,clear,clearly,client,clientele,close,closer,cloth,cobra,cocktail,coconut,cold,colleague,collect,college,colnbrook,color,colored,combination,combo,come,comfort,comfortable,comment,company,compare,competitive,competitor,complain,complaint,complete,completely,complicated,complimentary,comply,component,compromise,concern,confident,confirm,congratulation,conosssieur,conscious,consider,consistency,consistently,consulate,contacted,contain,container,continent,continue,continued,contribution,control,convenient,conveniently,convince,cook,cooked,cooking,cool,cordial,coriander,corkage,corn,corner,cosy,counter,country,coupe,couple,course,courteous,cover,covid,cramped,cream,creamy,creative,credit,creeam,crisp,crispy,criterion,cross,crowd,crown,crunchy,cuisine,cup,curry,customer,cut,d11979101,daal,daba,dad,dahl,dal,damn,dance,dark,date,daughter,day,deal,dec,december,decent,deceptively,decide,decision,declare,deco,decor,decorate,decoration,deeply,defeat,defenetily,defensive,definately,definetly,definitely,deghi,delecious,delhi,deli,deliberate,delicately,delicious,deliciously,delicous,delight,delightful,deliver,deliveroo,delivery,demand,demeanour,dente,depend,deposit,depth,description,desert,desi,design,despite,dessert,develop,devil,dhaba,dhal,dhansak,dickson,die,difference,different,difficult,dim,dimmed,din,dine,diner,dining,dinner,dip,direct,direction,directly,disappoint,disappointed,disappointing,disappointment,discount,discover,discreet,disgust,disgusting,dish,dispicable,dissapointed,dissapointing,distance,diverse,dixon,dixson,dont,door,dosnt,double,doubt,downfall,downside,dpoiled,draft,draw,drawback,drink,drive,drop,dry,duck,dull,dum,dumpling,duty,eager,early,easily,east,easy,eat,eater,eating,eats,edible,effect,efficient,effort,egg,ek,embeance,empathise,en,end,engage,england,enjoy,enjoyable,ensure,enter,enthusiastic,entrance,environment,episode,equally,ere,escape,especially,essential,establishment,ethnic,europe,european,eve,evening,event,eventually,exceed,excellent,excelllent,exceptional,exceptionally,excessive,exciting,excursion,exile,exist,expansion,expect,expectation,expensive,experience,experienced,explain,express,exquisite,extensive,exterior,external,extra,extremely,extremly,eye,fab,fabulous,face,fact,fail,fair,fairly,fake,familiar,family,famous,fan,fancy,fantastic,far,farewelled,fast,father,fault,fav,favourable,favourite,feasible,feature,fee,feed,feedback,feel,feeling,fellow,felt,festive,fiance,field,final,finally,fine,finish,firm,firmly,firstly,fish,fit,flatbread,flavor,flavour,flavourful,flavourless,flavoursome,flawless,flexible,flight,fluffy,fluke,fly,follow,following,food,foresight,forget,fork,fortunately,forward,fourth,fragrant,frankly,fray,free,freeze,freindly,frequent,frequently,fresh,freshly,friday,fried,friend,friendly,friends,frill,fry,fully,fulsome,fun,function,furnish,fussy,future,g528813,gajar,galore,gappe,garden,garlic,gather,gathering,gaya,gem,general,generally,generic,generous,gent,gentleman,genuine,genuinely,gesture,getogether,girl,glad,glass,glazed,goa,goan,gobhi,gobi,gol,golden,golgappa,good,goodness,gooey,google,gorgeous,gosht,grain,grandmother,gravy,grease,great,greece,greedy,green,greet,grey,greyish,grill,grilled,group,growth,guess,guest,gutted,guy,h222,hade,hadent,hahaha,hakka,half,halwa,hand,handle,handling,happen,happy,hard,harrogate,hat,hatton,head,hear,heard,heartedly,heartily,heat,heath,heathrow,heating,heaven,help,helpful,helpfull,hesitate,hey,hi,hidden,high,highlight,highly,highy,hilton,hindi,hire,hit,hold,holiday,home,homely,homemade,honestly,hop,hope,hopefully,horrible,hospital,hospitality,host,hot,hotel,hotter,hounslow,hour,house,html,http,hubby,huge,humongous,humour,hungry,hunt,husband,hygiene,ice,iced,id,idea,im,image,imagine,immediately,impact,implacable,important,importantly,impress,impressed,impression,improve,ina,include,incorrect,incorrectly,increase,increasingly,india,indian,indicate,indio,individual,indo,influence,inform,infused,inn,ins,inside,instantly,instead,interested,interesting,interestingly,intimate,intolerance,intrusive,invasive,inviting,involved,irritation,ish,island,issue,italy,item,iv,ive,jalfrezi,january,jealous,jeera,jersey,ji,jill,job,jolly,journey,jug,july,jumping,jungelee,jungle,junglee,jus,justify,jw,kaali,kadhi,kahari,kaisha,kali,karachi,karahi,karai,kasam,kashmiri,kebab,kebabs,keema,keen,kent,ketchup,key,kid,kind,kindly,king,kingfisher,kitchen,know,knowledge,knowledgeable,kofta,korma,kosher,krishna,kudos,kufti,kukad,kukkad,kulcha,kulfi,label,lacha,lack,lady,lagi,laila,lamb,large,las,lassi,late,later,laters,laugh,laughing,lay,learn,leave,left,leftover,legi,legion,leisure,lela,lemon,lemonade,let,level,lie,light,lightly,like,lime,limited,lincoln,list,lit,literately,little,live,lively,load,local,locality,locally,locals,locate,location,lollipop,lolly,london,long,look,loolipop,lose,loser,lot,loud,love,loved,lovely,lover,loverly,loyalty,luck,luckily,lucky,lunch,lunchtime,madras,madrid,magic,magical,maidenhead,main,mains,maintain,majaa,majnu,majority,makani,make,makhani,makhni,maknhni,malai,man,manage,manager,manchow,manchurian,mango,manmita,manner,marination,mark,marker,masala,masalas,masaledar,mask,massive,match,mate,matka,matter,meal,mean,measure,meat,medium,meet,melody,melt,member,memorable,mention,menu,mesmerizing,mild,milder,mile,min,mind,minimum,minus,minute,mirch,mirchi,misbehave,miss,mistake,mix,mixed,mixture,mo,mocktail,mocktails,moderate,moderately,modern,mom,moment,momo,momos,monday,money,month,montreal,mood,morning,mosty,mother,mouth,mr,mughlai,mum,mumbai,murg,murgh,murgi,mushroom,music,mutka,mutton,naan,nan,nans,natural,nature,navy,near,nearby,necessary,need,nepalesefood,new,newly,nextdoor,nice,nicely,night,no1,nodles,noise,noisy,non,noodle,norfolk,north,notch,noteworthy,notice,november,number,numerous,obvious,obviously,occasion,offer,offering,oft,oh,oil,oily,ok,okay,okra,old,onion,online,open,opening,opinion,opposite,option,order,ordered,organise,orient,oriental,original,originally,originate,outdoors,outr,outside,outstandin,outstanding,oven,overal,overall,overcook,overload,overnight,overprice,overtake,owner,pack,packed,pair,pakistani,palak,palate,paneer,pani,panjabi,panner,papad,papadums,pappadums,parade,paratha,parcel,parent,park,parked,parking,partiality,particular,particularly,particulary,partner,party,pass,passable,passport,past,pasta,patiala,paticular,patient,patiently,patron,patronize,pav,pay,pc,penny,people,peppery,percent,perception,perefect,perfect,perfection,perfectly,period,persevere,person,personal,peruse,peshawari,peshwari,phone,photograph,pickle,picture,piece,pilaf,pilau,pilou,pimmes,pint,pip,pizza,place,plain,plan,plane,plastic,plate,platter,play,playlist,pleasant,pleasantly,pleased,pleasure,plentiful,plenty,plus,pm,point,poison,polite,poor,poori,pop,popadoms,popedoms,poppadms,poppadoms,poppadums,popular,popularity,population,portion,posh,positive,possible,post,pour,power,prawn,pre,predict,preet,preheat,premier,preparation,prepare,prepared,presence,present,presentation,preserve,pressure,presumably,pretentious,pretty,previous,price,pricing,prime,print,prior,privacy,probably,problem,process,professional,professionalism,promise,prompt,promptly,propel,proper,properly,proportion,proprietor,prosperity,protions,provide,proximity,public,pudding,punjabi,purchase,pure,puri,pyaza,quality,quantity,question,queue,quick,quickly,quiet,quieterifr,quit,quite,r640340267,raggio,railway,rain,raise,raita,raj,rancid,rang,range,ranking,rare,rarely,rat,rate,rating,reach,read,ready,real,realise,realize,really,reason,reasonable,reasonably,reasonobale,reassure,recall,receive,recently,reception,receptive,recipies,recommanded,recommend,recommendable,recommendation,recommended,red,reflect,refreshing,refund,refurbish,regard,regardless,reggio,regret,regular,regularly,regulation,relative,relax,relaxed,reluctant,rely,remain,remember,remembrance,remind,renewal,renovate,reopen,repeat,reply,request,require,requirement,research,reseevation,reservation,reserve,respect,response,rest,restauarant,restaurant,restaurants,restaurent,resteraunt,restriction,restuarant,resturant,resturants,ret,return,reunion,review,rica,rice,rich,rid,right,riya,road,robbery,robert,robust,romantic,room,roti,rotis,round,route,row,rowdy,royal,rubber,rubbery,rude,rudely,rugby,rule,run,rundown,rush,rushed,saag,safety,saksi,salad,salmon,salt,salty,samosa,sample,sardar,satisfactory,satisfied,satisfy,satrangi,saturday,sauce,saurabh,sauvignon,save,savoury,saw,say,scale,schezwan,school,score,scotland,scrumptious,sdrvice,seafood,search,season,seat,second,section,select,selection,sell,send,sense,sensible,serf,serif,seriously,serve,server,service,serving,session,set,settle,shall,shame,share,shed,sheek,sheesh,shef,sheila,shell,shield,shift,shock,short,shot,showuserreviews,shutter,shy,sick,sidekick,sign,signature,sikh,similar,simply,sing,singh,single,sip,sister,sit,site,situate,situation,sizable,size,sizzle,sizzler,skilled,skimp,sliced,slightly,slow,slowly,small,smart,smell,smelling,smile,smller,sociable,soda,soft,son,song,soon,soooo,sorry,sort,sound,soup,south,southern,soya,space,spade,sparkle,speak,special,specially,spend,spice,spicy,spicyness,spirit,spoil,spoke,spoonful,spot,spotlessly,spring,spur,squeeze,stadium,staff,stale,stand,standard,star,start,starter,state,station,stay,steady,steam,stench,step,stick,sticky,stomach,stop,storefront,straight,straightaway,strange,stream,street,strength,stress,stretch,string,strongly,struggle,stuffed,style,stylish,sub,subcontinent,sublime,subtle,suburb,success,succulent,suck,suddenly,sue,suggest,suggestion,suit,suitable,sum,sunday,super,superb,supertaste,sure,surely,surprise,surprisingly,sway,swear,sweat,sweet,sweetness,swim,swimming,switzerland,symbol,szechuan,t4,ta,taaka,tabes,table,tadka,taj,tak,taka,takaa,takaatak,takatak,takeaway,takeout,takka,tali,talk,talli,talus,tamarind,tandoori,tangy,tap,tarka,tas,taste,tasteless,tastiness,tasting,tasty,tawa,taxi,tea,teach,team,tell,temporary,tender,term,terminal,terrible,terrific,territory,testify,testy,th,thank,thankfully,thanks,thanku,thankyou,thats,theres,thetakaa,thickness,thier,thing,think,thoroughly,thought,thoughtful,thrill,throw,thumb,thursday,tidy,tikal,tikka,tikki,til,till,time,timely,tire,tiresome,tiring,title,today,tofu,toilet,tolerate,tomorrow,tongue,tonight,tooka,toss,tot,total,totally,touch,tour,tourist,town,traditional,traffic,train,training,transit,transport,travel,treat,tried,trip,tripadvisor,trouble,true,truly,trust,try,tube,turn,twice,twickenham,twist,type,typical,uk,umder,unacceptable,unappetising,unassuming,unbelievable,unbelievably,uncle,uncomfortable,uncomfortably,underground,understand,understanding,understatement,uneaten,unfamiliar,unfortunately,uninspiring,unique,unless,unlike,ur,usa,use,usual,usually,vacant,value,varied,variety,vary,vast,veg,vega,vegan,vegetable,vegetarian,veggie,vegi,venture,venue,vet,vibe,vibrant,vindaloo,violently,visa,visit,vomit,vote,wait,waiter,waitress,wala,wale,walk,wall,want,warm,warmly,warn,wasnt,waster,wat,watch,water,watering,way,weak,web,website,wednesday,week,weekend,weird,welcome,welcoming,west,westerner,wet,wetherspoons,weve,whilst,white,wholly,wicked,wide,wife,willing,win,window,wine,wing,wish,wk,wonderful,word,work,world,worried,worry,worse,worth,woul,wow,wrap,wrong,www,yard,year,yes,yesterday,yoghurt,yogurt,young,yr,yumm,yummy,zebra,zero,zest
2228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34442418609069675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24456547534237913,0.2472364368378414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22629648630045884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08319898311595224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2972203164739364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34442418609069675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4192405493221926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23951866399665475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31681169247596125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11997509639620918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21695298172764363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31681169247596125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
