review_id,00,10,100,10p,15,1960,1st,20,24,25,28,30,300,40,45,50p,58,60,9pm,aaand,abroad,absolute,absolutely,accept,accessible,accident,accommodate,accompany,account,acknowledge,actual,actually,add,added,additional,adjust,admit,admittedly,adore,advance,adventurous,advisor,afforable,affordable,afraid,afternoon,age,ago,agree,ah,aim,aladdin,alarm,alchool,alcohol,alive,allow,alongside,alternative,amaze,amazing,ambiance,ambience,ambient,amuse,angry,annoy,anymore,apart,apologize,appeal,appreciation,area,aromatic,arrive,art,artefact,artistically,arty,asia,asian,asiatic,ask,ate,atmosphere,atmospshere,attention,attentive,attractive,aubergine,authentic,authenticity,authority,available,average,avocado,away,aways,awesome,bad,bank,base,basic,basis,bean,beat,beating,beautiful,beautifully,bedeck,beep,beer,beginning,believe,belly,bento,berry,best,beware,big,birthday,bit,bite,bland,blind,bob,boiled,bonus,book,boost,border,bored,bother,bottle,boutique,bowl,box,boyfriend,brain,brand,break,brick,bridge,bright,brill,brilliant,bring,brink,brits,broken,broth,brown,brunch,budget,buffet,burger,burst,business,busy,buzz,buzzy,byo,byob,ca,caf,cafe,cage,cake,california,called,calorie,canada,cappucino,card,care,carefully,case,cash,casual,catch,cater,cave,ceiling,centrally,centre,ceremony,certain,certainly,chain,chair,chance,chandelier,change,character,characterful,characteristic,charge,charm,charming,chat,chatty,cheap,check,chef,cherry,chewy,chic,chicken,child,childhood,chilli,chinese,chintzy,choi,choice,choose,chop,chrysanthemum,chuck,cinema,citizen,city,claim,classy,clean,clear,client,clientele,close,clothes,coat,coffee,cold,colleague,collect,colour,come,comfortable,comfortably,comment,compare,comparison,compel,complaint,complementry,complete,completely,compliment,complimentary,comprehensive,concept,concern,condensation,condensed,condiment,consider,consistency,consistent,consistently,constantly,contemplate,content,continue,convenient,cook,cooky,cool,corkage,corner,cost,costco,cosy,count,counter,country,couple,course,crab,crabmeat,cramped,cranberry,crate,crave,creamy,create,creative,credit,crispy,criticism,crochet,cross,crowded,crunchy,cucumber,cuisine,cuisisne,cultural,culture,cup,curious,curry,cushion,customer,cut,cute,cutlery,dad,dainty,dangle,date,daughter,dave,day,deal,dearer,debit,decent,decide,decor,decorate,decoration,decorative,deem,def,definately,definetly,definitely,definitively,definitley,definitly,defo,delicious,delight,delightful,delish,deliver,delivery,depend,design,despite,dessert,device,didnt,die,diet,different,dim,din,dine,diner,dinner,dip,directly,dirty,disappoint,disappointed,disappointing,discount,discovery,disgust,dish,dislike,disservice,doesnt,dont,door,dot,doubt,downside,drank,dress,dressing,drink,drive,drop,dry,duck,dumpling,dumplings,dumplingsvwith,dwindle,early,easily,east,easy,eat,eaten,eater,eaterie,eatery,eating,eclectic,edamame,edamamme,edible,eel,efficient,effort,egg,egham,emulate,encourage,end,endear,endomama,england,english,enjoy,enjoyable,enjoyed,environment,equally,especially,establishment,european,evening,everybody,everyday,exactly,example,excellent,exception,exceptionally,excite,expect,expectation,expensive,experience,explain,explore,extensive,extortionately,extra,extremely,extremly,eye,fab,fabulous,face,fact,fail,fair,fairly,fairy,fall,family,famous,fan,fancy,fanfares,fantastic,far,fare,fashion,fashionable,fast,fat,fault,faultlessly,fave,favorite,favourite,fayre,fear,feast,feed,feedback,feel,feeling,feels,felt,figurine,filling,film,filter,finally,fine,finish,fish,fit,flake,flavour,flavourful,flavourless,flavoursome,flavoury,flight,flood,floor,foam,follow,fond,food,forget,forgotten,form,formal,forward,franchise,free,fresh,freshly,freshness,fried,friend,friendly,friends,fry,fully,fun,functional,funky,funny,furnishing,furniture,fusion,fuss,future,gain,game,garden,gem,general,generally,generous,genius,genuine,genuinely,george,german,ginger,girl,girlfriend,glad,glance,glass,gloop,gogi,good,google,goong,goreng,gorgeous,grab,grasp,grate,great,greedy,green,greenery,greet,grill,grilled,group,grow,guarantee,guess,guest,guilty,guy,haha,hall,hand,handful,handmade,handy,hang,hangover,happy,hard,hardly,hate,haul,head,health,healthy,hear,heard,heart,hearvthat,heathrow,heave,heavy,hell,help,helpful,hesitant,hiccup,hidden,hide,high,highlight,highly,hit,hoisin,hold,home,homely,homemade,homespun,honest,honestly,honey,hook,hop,hope,horrible,horribly,host,hot,hour,house,http,huge,hungry,hurry,husband,hygiene,hygienic,ice,iced,ideal,ignore,iittle,ikea,illustrate,im,impact,implement,importantly,impossible,impress,impressed,impressions,impromptu,incline,include,incredible,incredibly,individual,indonesian,inexpensive,inform,informal,informally,ingredient,ingridients,inside,insist,inspire,instead,interact,interesting,interior,intermittently,intimacy,intimate,intimidated,introduce,irritate,issue,item,ive,japan,japanese,jasmine,job,joint,joke,juice,juicy,julien,justify,keen,kept,kerabu,key,kick,kid,kimchi,kind,kitch,kitchen,knock,know,lack,lady,laksa,laksha,lamb,large,laskha,late,later,latte,lay,layout,lazy,leave,ledge,legoland,lemak,lemon,let,lettuce,level,licence,licenced,license,life,light,lighting,like,lime,limit,limited,list,literally,little,live,living,ljust,load,local,locate,location,london,long,longer,longstanding,loo,look,lose,lot,love,loved,lovely,lover,lovingly,low,lu,lucky,luncg,lunch,lunchtime,machine,main,mainly,make,maki,malasyan,malaysia,malaysian,manage,manager,mannerless,marinate,mark,market,marvel,marvelling,marvellous,masterfully,maximum,maybe,meal,meals,mean,meat,meet,meh,member,memorabilia,mention,menu,mi,microwave,midday,middle,midweek,mild,milk,mince,mind,mini,minimum,minor,minute,mismatch,miso,misou,miss,mix,mixed,mixture,mizo,mmh,modify,moment,momo,momocafe,momos,money,month,monthly,mood,mosaic,mother,movie,msg,mull,mulled,multiple,mum,music,myriad,nacks,naks,nan,nara,nasi,near,nearby,nearly,need,negative,new,newt,nice,nicely,nicer,nick,nicknack,night,nigiri,nik,noddle,nooddles,noodle,noodles,norm,normal,normally,nostril,notable,notch,notice,number,numerous,nut,object,observe,obviously,occasion,offer,offering,office,oh,oil,ok,okay,old,olive,onion,open,operate,operation,opposite,option,order,oriental,original,originally,ornament,outmost,outside,outsider,outstanding,overall,overly,owner,pack,padi,pak,pal,pan,particular,particularly,particulary,partner,party,pas,pass,past,pasta,paste,pay,pc,peanut,people,perfect,perfectly,person,personal,personally,phone,pi,pick,pickle,picky,picture,pie,piece,pip,pizza,place,plain,plan,plate,platter,pleasant,pleasantly,pleased,plenty,plus,pm,point,pok,polite,politely,poor,pop,popular,pork,portion,positive,possibly,post,pot,pound,prandial,prawn,pre,predictable,prefer,preference,premise,prepare,prepared,present,pressure,pretty,previously,price,pricy,prior,probable,probably,problem,produce,professional,prompt,proper,properly,provide,pub,purely,quaint,quality,question,quick,quicker,quickly,quiet,quirkiness,quirky,quite,qwerky,rabbit,ramen,randang,range,rare,rat,rate,rating,rave,read,real,realise,really,reason,reasonable,reasonably,reccommend,receive,recently,reception,recognise,recommend,recommendation,red,refresh,region,regret,reguarly,regular,regularly,relatively,relax,relaxed,relaxing,rely,remain,remember,remind,remove,rendang,replace,reply,report,request,requirement,resaurant,reservation,reserve,resonable,respect,rest,restaraunts,restaurant,restuarant,resturant,resturaunt,retro,return,review,reviewer,rhyme,rice,right,river,road,roast,roll,rom,romantic,rools,roughly,round,rue,run,rush,rustic,sad,sainsbury,sainsburys,salad,salmon,salt,saltiness,sambal,samon,sample,samsung,sandwich,sarah,sashimi,sat,satay,sate,satines,satisfied,satisfy,satisfying,saturday,sauce,saw,say,sceptical,scheme,school,scruffy,se,seafood,season,seat,seating,secret,section,security,seed,select,selection,sell,senior,sensational,sense,sentence,seriously,serve,service,set,setting,shadow,shall,shame,share,shelf,shining,shock,shop,shopping,short,shrimp,shut,sight,sign,significantly,silly,similar,simple,simply,single,sit,situate,size,skin,slap,slice,slight,slightly,slow,small,smallish,smell,smile,snack,soak,sock,soft,soggy,soldier,son,soon,sooner,soooo,sort,soup,sourness,south,soy,space,speak,special,speciality,specially,speedy,spelt,spend,spicy,spit,split,spoon,spot,spotless,spread,spring,spur,squeeze,staff,stain,staines,stand,standard,star,start,starter,stay,steam,stick,sticky,stock,stop,straightaway,stream,street,stroll,strong,strongly,struggle,stuff,style,succeed,succulent,suggest,suggestion,suit,suitable,sum,summer,sumptuous,sun,sunday,sunglass,super,superb,supermarket,supper,support,suppose,sure,surely,surface,surprise,surround,sushi,sushiplus,sushy,sweet,table,tagamamas,takeaway,takeout,takeway,taste,tasted,tasteless,tasting,tasty,tea,team,teas,teenage,tell,teriyaki,terrible,terrific,teryaki,teryiaki,test,testament,texture,thames,thank,thanks,thankyou,theme,theyvserve,thigh,thing,think,thoroughly,thought,thumb,tidy,tiled,time,tin,tiny,tip,today,tofu,toilet,tonight,tosh,total,totally,touch,town,toxin,toy,traditional,treasure,treat,tried,trip,trouble,true,truly,try,tuck,tuesday,tuna,turnaround,twee,twice,twinkly,type,udon,uk,underneath,understand,underwhelming,uneaten,unfortunately,unfriendly,uni,uniform,unique,university,unless,unlike,unque,unskillful,unused,unusual,unwelcoming,update,upside,ura,use,useless,usual,usually,value,vamped,variation,variety,various,vast,vd,veegan,veg,vegan,vegetable,vegetarian,vegeterian,veggie,venue,version,vibe,view,visit,vue,wagamamas,wagammama,wait,waiter,waitress,walk,wall,want,warm,warmer,warming,warmly,wasabi,wash,wasnt,watch,water,way,weak,weather,weatherspoons,wednesday,wee,week,weekend,weekly,welcome,welcoming,west,western,wheelchair,whilst,whip,white,wholesome,wider,wife,window,wine,winner,winter,wish,withh,witness,wonder,wonderful,wont,word,work,working,world,worry,worth,wow,wrap,wrong,www,yard,year,yellow,yes,yesterday,york,youl,young,yum,yummy,zing
2235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32732208499109333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2228104038319613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27621230015793596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26957183569194615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08533630415608236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16446274608222541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23252592302252303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1632846534705314,0.0,0.0,0.0,0.0,0.29205167338395294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16813520925738593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19626295358485454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3017671925745147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16446274608222541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3414161223365517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32732208499109333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29205167338395294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
