review_id,10,100,12,14,15,18,1st,22,40,50,55,60,90,95,able,abroad,absolut,absolutely,acceptable,accommodate,accompany,accordance,achieve,activity,actually,add,addition,adhere,admit,adrenaline,adult,adventurous,advertise,advice,advise,advisor,aesthetically,afternoon,ahead,albeit,alcoholic,ali,allergic,allergy,alongside,alongwith,altogether,amaze,amazing,amazingly,ambiance,ambience,ambulance,american,ample,amr,anaphylaxis,andrei,anna,apologise,apparently,appear,appetite,apple,apprehensive,arab,arabic,arayes,area,aroud,arrival,arrive,aside,ask,asset,assortment,assume,assure,astonish,astound,atm,atmosphere,attention,attentive,attitude,attract,aubergine,authentic,authentically,authenticity,automatically,available,average,avery,avocado,aware,away,awesome,awful,baba,baby,background,baclava,bag,bakalova,bake,baked,baklava,baklawa,balance,bank,banner,barbara,barely,bargain,base,basic,basil,basilico,battle,beautifly,beautiful,beautifully,beauty,beer,begin,believe,benedict,bental,bentall,bentalls,bentals,best,big,birthday,bistro,bit,bite,bitter,bleedin,blow,blue,body,book,booklet,booth,bother,bottle,bowl,branch,brand,bravacardo,bread,break,breakfast,breath,bright,brilliant,bring,british,bryan,buddy,buggy,building,bulge,burger,burnt,burst,bush,business,bussle,busy,butter,buttermilk,buy,cake,capacity,care,caring,carrot,carry,carve,case,casualty,catch,cater,celebrate,center,central,centre,certain,certainly,chadi,chady,chain,chair,champagne,chance,change,char,character,charge,chargrilled,charm,charming,chat,cheap,check,cheese,chef,chicken,child,chill,chilli,chip,choice,choose,chop,chopped,christmas,cinema,city,class,classic,classy,clean,clear,close,closer,closing,clothing,clue,coat,cocktail,coffee,coke,cold,colleague,colour,colourful,combination,combine,come,comeback,comfort,comfortable,commence,compare,competition,complaint,complete,compliment,complimentary,concerned,confidently,confuse,confused,consider,consist,consumer,contemporary,contentment,continually,continue,conveniently,conversation,cook,cooked,cool,corner,cost,costumer,country,couple,course,cover,cozy,cramped,creamy,create,cremant,crispy,criticism,cube,cubes,cuisine,culture,cup,curry,cushion,customer,cut,cutlet,dad,dance,daughter,daunting,day,daytime,dazzling,death,decent,decide,decor,decorate,decorates,decoration,defiantly,definetly,definitely,delicacy,delicate,delicious,delight,delightful,delightfully,deliver,demand,desert,design,desk,dessert,devine,devour,didnt,die,diet,difference,different,din,diner,dining,dinner,dip,dips,direct,direction,disappoint,disappointing,discount,discover,discretion,dish,divine,doggy,dolma,door,dose,downhill,downside,draw,drawback,drench,dress,drink,drive,drop,drug,dry,dryer,du,early,easily,east,eastern,easy,eat,eaten,eater,eatery,eating,eesh,efficient,effort,egg,egyptian,elegant,elena,elimination,eloquently,embarrass,end,engage,english,enjoy,enjoyable,enter,entice,entire,entitle,entrance,environment,equally,escalator,esp,especially,essence,establish,establishment,evening,exactly,exaggeration,excellent,excellently,exceptional,excessive,excite,excitedly,excitement,exotic,expect,expensive,experience,explain,explore,explosion,express,extensive,extra,extraordinary,extravagant,extremely,eye,fab,fabulous,fact,fail,fair,fairly,fairooz,faiz,falafel,falafels,falefel,familiar,family,fantastic,far,farmer,fascinate,fashion,fast,fatayer,fatoush,fault,faultless,favourite,feast,fee,feel,felafel,fellow,felt,female,ferdinando,feta,film,filo,fine,finely,finish,firndly,firstly,fish,fit,fizz,flagship,flat,flatbread,flavour,flavoursome,floor,follow,food,fooderies,foolishly,foot,forget,forgot,forgotten,form,formulaic,forward,fragrant,free,french,fresh,freshly,fried,friend,friendly,fry,fun,furnish,future,gag,ganoush,garlic,gasp,gem,general,generic,generous,gentleman,genuine,genuinely,genuinly,gesture,girl,glad,glamorous,glare,glass,glitzy,gluten,good,gorgeous,grab,great,greek,green,greet,greete,griddled,grill,group,guest,guide,guy,gym,halal,half,halloumi,halloween,haloumi,hang,happen,happily,happy,hard,hardly,head,hear,heart,heavy,hectic,help,helpful,helpfull,hidden,hideaway,high,highlight,highly,hill,hint,hit,holiday,home,hommous,honestly,hop,hope,hospitable,hospitality,host,hostess,hot,hoummus,hour,house,huge,hummus,humus,hungry,husband,ice,icing,illusion,im,image,imaginative,imagine,immediate,immediately,impeccable,impecible,import,importantly,impress,impressed,impression,impressive,impromptu,improve,improvement,inab,include,incredible,incredibly,indistinguishable,indulge,inexcusable,information,informed,ingredient,initial,initially,inside,insight,instanbul,instance,instantly,intention,interior,intimate,intricate,intrigue,introduce,invite,inviting,ira,irritate,item,ive,january,jit,job,join,juciest,juice,juicy,justice,justify,kebab,kebabs,keen,khalaj,kibbe,kibbeh,kid,kind,king,kingdom,kingston,kitchen,know,knowledgeable,knowledged,kofta,kunefe,labanese,lack,laden,lady,lamb,large,late,later,layout,lead,leaf,leave,lebanese,lebanon,leicester,leisurely,lemon,lemonade,lentil,let,lettuce,level,liberty,life,light,lighter,lighting,like,liked,limit,line,linger,list,listen,literally,little,live,liver,loaf,local,locate,location,london,long,loo,look,lose,lot,love,lovely,lover,lovey,lunch,lunchtime,lure,madison,main,maison,maitre,makanek,makdous,make,mall,man,mana,manage,manager,manageress,mandatory,manger,mansion,margaret,marinate,mark,marked,marrakech,marvellous,masion,mass,match,maybe,meal,mean,meat,mediterranean,meet,mega,melba,mellows,member,mention,menu,merguez,meza,meze,mezze,mid,middle,mildly,milk,milkshake,million,mince,minced,mind,mini,minimum,mint,minute,mirror,miss,mix,mixed,mixologist,mocktails,mohammad,mohammed,moist,molasses,moment,money,month,moorish,morning,moroccan,morocco,mother,moussaka,moutabal,mouth,mouthwatering,mr,multiple,mum,music,mutasm,narguile,natural,nature,nearby,neatly,need,negative,nerve,new,newly,nice,nicely,niece,noise,noisy,normally,notice,notting,numerous,nut,nutella,oasis,occasion,offer,offering,oh,oil,ok,okay,old,olive,onion,open,opening,opinion,opportunity,opposite,opt,option,optional,orange,order,oreo,ornate,outdoors,outlet,outrageous,outside,outstanding,oven,overal,overall,overpriced,pack,pair,pancake,pancakes,panko,paramedic,particularly,partner,party,pass,passel,passionate,pasta,paste,path,patient,patiently,pay,penny,people,pepper,perfect,perfectly,peroni,person,personal,personnel,pharmacist,phenomenal,phone,photo,pick,pickle,picky,piece,pine,pineapple,pint,pip,pistachio,pity,pizza,place,placemats,plain,plan,plane,plat,plate,platter,play,playing,pleasant,pleasantly,pleased,pleasure,plentiful,plenty,plus,pm,poach,point,polite,politely,pomegranate,pop,popular,portion,position,positive,positivity,possible,possibly,post,pot,potato,potentially,pour,powder,prawn,prefer,premise,prepare,present,presentation,presented,preserve,pressure,prettily,pretty,previously,price,pricey,pricy,privacy,private,probably,problem,professional,professionally,promise,promote,propbaly,proportion,prospect,prove,provide,pub,pudding,pulse,quality,qualty,queue,quick,quickly,quiet,quite,raccomended,range,rapid,raquel,rare,rarely,rate,raw,react,reaction,read,ready,real,really,reason,reasonable,reasonably,recall,receive,recent,recently,reception,recognize,recomended,recommend,recommendation,recommended,red,reduce,reflect,refresh,regardless,regular,regularly,relatively,relax,relaxed,relaxing,remember,remind,remove,rent,repeatedly,request,requirement,resist,respectful,response,rest,restaurant,restaurent,resto,restrict,resturant,return,revamp,review,rice,rich,right,rob,rocket,romantic,romo,romolo,room,round,ruin,rule,run,rush,sadly,safe,salad,sale,salivate,sambousek,sample,sand,sandwich,satisfied,satisfy,saturday,sauce,sausage,save,savour,savoury,saw,say,scallop,scotch,scrumptious,seafood,season,seat,second,seed,seeded,selection,sell,sensational,sensible,separately,serve,server,service,set,setting,shadi,shady,shake,shame,share,sharing,shellfish,shepherd,shereen,shish,shock,shop,shopping,short,shortly,shot,shriek,shrivel,shut,sign,silky,simple,simply,single,sister,sit,sixth,size,skewer,slight,slightly,slimmed,small,smarter,smartly,smashed,smile,smiley,smoke,smooth,smoothly,snazzy,snd,soave,soft,sojuk,solo,somehwerw,son,song,soon,sorry,sort,sound,soup,source,spanish,sparkling,special,speciality,specialty,specifically,spend,spice,spicing,spicy,spinach,spirit,spoil,spoon,spot,spring,square,squeeze,staff,stand,standard,star,start,starter,state,stay,steep,step,steroid,stick,sticker,stomach,stop,store,straight,stream,street,stressful,strong,strongly,stuff,stuffed,stumble,stun,stunning,style,substantial,success,succulent,sugar,suggest,suggestion,sum,sumac,summary,sunday,super,superb,superrr,supper,support,supportive,sure,surely,surprise,surprised,surprisingly,surrey,surrounding,surroundings,sushi,sweet,syrup,table,tabouleh,tag,tahini,tall,tank,taouk,tap,taste,tasteless,taster,tastfuly,tastless,tasty,tea,team,tell,tempt,tender,term,terrace,test,texture,thames,thank,thanks,thankyou,theme,thing,think,thoroughly,thought,throw,thursday,thyme,tidy,time,timely,tiny,tip,toast,today,togethers,tomato,totally,touch,town,traditional,transport,trawl,treat,tree,tried,trip,tripadvisor,true,truly,try,tuck,turkish,turn,twice,type,typical,umm,uncomfortable,undercooked,understand,unexpected,unflattering,unfortunately,uniform,unique,unless,unlikely,unusual,urgent,use,usher,usual,usually,value,variation,varied,varierty,variety,various,vary,veg,vegan,vegetable,vegetarian,venture,vermicelli,vibe,vibrant,view,vine,visit,visited,vivid,wait,waiter,waitress,walk,walnut,want,wanted,warak,warm,warmah,warmly,watch,water,wateringly,way,wear,week,weekend,welcome,welcoming,wheel,whhhaaaaao,whilst,white,wholemeal,wide,wife,window,wine,wish,wonderful,wonderfully,wont,word,work,world,worth,wow,wrap,write,wrong,yasser,year,yes,yesterday,yo,yogurt,yoshi,young,yum,yummy,zaatar
9517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30224163574124935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22162585378325486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2490137858878297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23978913671660224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38001768895843113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10209127436561254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17123773267064787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347563210756376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2149318945028666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35262975685385634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154336448683923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19423792167867998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28040567113169723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35262975685385634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
