review_id,08,10,100,10mins,10pm,11,111,11pm,12,12th,15,20,2016,2017,21st,25,29,2nd,30,30pm,30th,40,45,70,7th,80,90,9pm,able,abouts,abroad,absolute,absolutely,accept,acceptable,access,accommodate,accompany,actively,actually,adapt,add,addition,adjust,admirable,admit,adult,advance,adventurous,advice,advise,advised,advocate,affect,afternoon,age,agi,ago,air,airport,ale,alert,alike,alison,allergen,allergy,allow,allways,alright,altogether,amaze,amazing,amazingly,ambience,ana,anniversary,annoy,answer,anytime,apart,apologize,apology,apparently,appeal,appear,appearance,appetiser,appetite,apple,apply,appreciate,approachable,appropriate,area,armosphere,arrival,arrive,arrived,ashley,asian,aside,ask,asked,aspect,asset,assistant,assume,aswell,ate,atmosphere,attempt,attend,attention,attentive,attitude,attractive,aubergine,austell,authentic,available,avant,average,avoid,aware,away,awesome,awful,baby,babyccinos,bad,badly,bag,balance,ball,balloon,banana,bang,bank,bar,barely,basic,basis,bathroom,bean,beautiful,beautifully,becca,beef,beer,begin,behave,believe,bellini,belly,bench,best,big,birthday,bit,bite,bitterness,biz,bland,bloat,blonde,blossom,blow,bonus,book,booking,booth,botte,bowl,boy,boyfriend,branch,branhes,bravo,break,bright,brilliant,bring,broth,brother,brown,bubble,bubbly,budget,bulgogi,bun,bunns,buns,burn,business,busy,buy,buys,buzzing,buzzy,byron,cake,california,calm,candle,capacity,cappuccino,car,card,cardboard,care,caribbean,carry,cash,casual,catch,cater,catzu,cauliflower,celebrate,celebration,central,centre,certain,certainly,chain,challenge,chance,change,chap,charcoal,charge,charlotte,charm,charming,chase,chat,chatty,cheap,check,cheeky,cheerful,cheery,cheesecake,chef,cherry,chicken,chiken,child,chili,chilli,chilly,chinese,chip,chirpy,choc,chocolate,choice,choose,chopped,chopstick,chris,christmas,cinema,city,claim,class,clean,clear,clearly,client,clientele,close,closet,closing,closure,coat,cocktail,coconut,cod,code,coeliacs,coffee,coke,cold,colleague,collect,collection,college,colour,coloured,colourful,colouring,combination,combine,come,comfort,comfortable,comment,company,compare,complaint,completely,compliment,complimentary,compote,concept,concern,condiment,conducive,confused,congeal,conscious,conservative,consider,consistency,consistently,constantly,continue,control,convenience,conversation,convert,convince,cook,cooked,cornish,cornwall,correct,costumer,couldent,count,couple,course,courteous,courtesy,cover,covid,coz,cramp,cramped,crap,crave,cream,credit,crispy,criticism,crowd,cuisine,culterly,current,currently,curry,customer,customise,cut,cutlery,dad,daddy,damn,dampen,dan,daniel,dark,darn,date,daughter,day,deal,decent,decide,decor,dedicate,deep,deffinately,deffo,defiantly,definatly,definitely,defo,delay,delicious,deliciously,delight,delish,deliver,deliveroo,delivers,delivery,description,desert,deserve,deserves,desire,despite,dessert,device,didin,didnt,die,difference,different,difficult,diligent,dimitri,din,dine,diner,dining,dinner,disappoint,disappointed,disappointing,disappointment,disappoints,discover,disgust,dish,dishwater,dissapointed,distance,distractingly,dmitri,dmitrij,donburi,donbury,dont,door,double,doubt,downside,draw,dreadful,drink,drive,drop,dry,duck,dumpling,duty,early,easily,eastern,easy,eat,eater,ebi,edamame,effectively,efficient,efficientm,emptying,end,energetic,engage,england,english,enhance,enjoy,enjoyable,ensure,enter,enthusiasm,entire,entirely,enuff,environment,escape,especially,establishment,evening,everytime,exactly,example,excelent,excellent,exception,exceptional,exceptionally,excite,excited,excitement,exciting,excuse,exeptional,exeter,exist,expect,expectation,expensive,experiance,experience,experienced,explain,explore,express,extensive,extent,extra,extremely,eye,fab,fabulous,face,fact,fail,fair,fairly,familiar,family,fan,fancy,fanrastic,fantastic,far,fare,fashion,fast,fatty,fault,faultless,favorite,favourite,february,fee,feel,feeling,fell,felt,fiance,fig,filling,film,finally,fine,finish,firecracker,firecrakwr,firstly,fish,fit,flair,flavor,flavour,flavoursome,flight,fluke,follow,food,foot,forever,forget,forgiving,fork,form,fortnight,fortunately,fortune,forward,frankly,free,freeze,freindly,frequently,fresh,freshly,friday,fried,friend,friendly,fruit,fry,fully,fun,funny,furry,fusion,fussy,future,game,gard,gbk,gem,general,generally,genuine,genuinely,gin,ginger,gioza,girl,girlfriend,girly,glad,glass,gleefully,gluten,god,good,goodbye,gorgeous,grab,gratitude,great,greatly,green,greet,grilled,group,guess,guest,guy,gyoza,gyozas,gyozo,hadnt,hair,haku,halal,half,hall,handle,handworking,hang,haphazard,happen,happily,happy,hard,hat,hate,head,healthy,hear,heart,hearty,heathrow,heavy,heck,hello,help,helpful,helpfull,high,highly,hill,hirata,hit,hold,holiday,home,honest,honestly,hope,hopefully,horrible,hospitable,host,hostess,hot,hotel,hour,house,hubby,huff,huge,hungarian,hungry,hurry,hurt,husband,hygiene,ice,idea,identical,ignore,iiwould,ill,immediate,immediately,impeccable,impersonal,importantly,imposition,impress,impressed,impression,improve,include,inconvenience,incorrect,incredible,incredibly,indian,indication,individually,inedible,infectious,informative,ingredient,inside,inspired,instance,instead,intense,interact,interaction,interested,interesting,interrupt,introduce,invisible,involve,ironically,ish,issue,item,ive,january,japanese,jess,jim,job,join,joint,jose,joy,judge,judgement,juice,kapri,kar,kara,katsu,kick,kid,kimchee,kind,kingston,kitchen,know,knowledge,knowledgeable,korean,lack,lady,large,lastly,late,later,laugh,lauren,law,lay,layer,layout,leadership,lean,learn,leave,left,legit,leicester,leisurely,let,level,lie,life,light,like,liking,limited,line,linger,liquid,listen,literary,little,live,liver,lloyed,load,local,location,lockdown,lollipop,lolly,london,long,look,loose,lose,lot,loudly,louisa,louise,love,lovely,lovelyyyyy,lovlie,low,loyal,luch,luisa,luisawho,luise,lukewarm,lunch,lunchtime,lusia,luysa,macha,machine,magnificent,main,mainly,maintain,majority,make,man,manage,management,manager,mango,manner,mark,martina,martyna,massive,mat,matcha,mate,matter,maybe,meal,mean,meat,meet,meke,member,memorable,mental,mention,menu,mid,middle,min,mind,minimal,minute,miserable,miso,miss,mistake,mix,mixologist,mixture,mokutan,monday,money,monica,month,mother,mouth,mouthful,movie,mum,mummy,mushroom,music,mustard,myriad,nando,nara,natsu,natural,near,nearby,nearly,necessarily,necessary,need,needle,new,newly,nice,nicely,night,nikko,noise,noisy,nonetheless,noodle,noodles,normal,normally,notch,note,notice,nought,number,numerous,nut,nz,oblige,observation,obviously,occasion,odd,odour,offer,officiant,offset,oh,oil,ok,okay,okish,old,olivia,omg,onion,online,open,opinion,option,order,ordered,orderly,outlet,outrageously,outside,outstanding,overall,overcook,overdone,overload,overpower,overprice,pace,pack,package,packing,pad,pain,pancake,paper,par,parent,park,parking,particularly,partner,party,pas,pass,passion,past,patient,patrycja,pay,pen,people,pepper,perfect,perfection,perfectly,period,person,personal,personalise,personality,pet,pick,picky,picture,piece,pip,pitch,place,plan,plat,plate,pleasant,pleasantly,pleased,pleasure,plenty,plentyful,plonk,plus,pm,pod,point,polite,politely,poor,pop,popular,population,pork,portion,positive,possible,post,pot,pottery,power,powerful,praise,prawn,preferred,preparation,prepare,prepared,present,presenting,pretentious,pretty,previous,previously,price,pricey,pride,priority,probably,problem,procedure,professional,professionalism,prompt,promptly,properly,provide,pudding,pushy,quality,query,question,queue,quick,quickly,quiet,quite,rahmen,raisukaree,ramen,random,range,rare,rarely,raspberry,rating,rave,raw,reach,ready,real,really,reason,reasonable,reasonably,rebecca,reccomend,reccomendations,receive,recent,recently,recieve,recipient,recognise,recognition,recomend,recommend,recommendation,recommended,recommending,rectify,red,refill,reflection,refresh,refund,regard,regret,regular,regularly,relax,relaxed,reliably,rely,remebered,remember,remind,remiss,remove,repeat,replace,replacement,request,requirement,reserve,resolve,respect,respond,responsibly,rest,restauarnt,restaurant,restriction,restuarant,resturaunt,return,reveiw,review,revisit,rib,rice,richmond,right,rip,risk,river,road,romantic,room,rosa,roughly,round,route,rubbery,rude,run,rush,rushed,rut,saba,sad,sadden,sadly,safe,sake,sakura,salad,salt,samla,sandra,sanitise,saphire,sapphire,sara,sat,satisfactory,satisfied,satisfy,saturday,sauce,saw,say,school,seasonal,seat,seated,seater,seating,second,select,selection,self,sell,send,sensational,sensible,separate,serf,serice,seriously,serve,server,service,set,setting,shalen,shall,shannon,share,shaukut,shawhat,shawkat,shirodashi,shop,shopping,short,shortly,shout,shoutout,similarly,simon,simple,simply,sing,singapore,sirloin,sister,sit,situation,size,skill,sleep,slice,slightly,slop,slow,slowly,slowness,sludge,sluggish,small,smell,smile,smiley,smiling,smily,smooth,smoothly,smoothy,snatch,soba,socially,sofia,solo,son,soo,soon,sooo,sophia,sorry,sort,soup,space,spacious,spanish,spare,speak,special,specially,specify,spectacular,speed,speedy,spelling,spend,spent,spice,spicy,sponge,spontaneously,spoon,spot,spouse,spring,spritz,sqid,square,squid,st,staff,stage,stain,staine,staines,stand,standard,star,start,starter,starve,stay,steak,steam,steamed,step,stick,stomach,stop,straight,strange,stranger,street,stress,strongly,struggle,study,stuff,stuffed,stumble,style,subsequent,substitute,successful,suck,suffer,suffice,suggest,suggestion,sunday,super,superb,supper,suppose,sure,surprise,surprised,surprisingly,surrey,sushi,sweet,sweetheart,table,takeaway,takeway,talk,tama,tame,taste,tasteless,tastey,tasty,tea,team,teaspoonful,teeth,teethe,teething,tell,tend,teriyaki,terrible,terriyaki,texture,th,thai,thames,thank,thankful,thanks,thats,thing,think,thoroughly,thought,thoughtful,threaten,thrilled,throughly,throw,thrust,thursday,tidy,till,time,timely,timing,tip,title,today,tofu,toilet,tomorrow,ton,tonic,tonight,torus,total,totally,touch,tough,tourist,trackies,tracking,train,training,translate,travel,treasure,treat,treatment,trendy,trevor,trip,trouble,true,truley,truly,try,tuesday,tuna,tune,turn,twice,type,udon,uk,understaffed,understand,understandably,unfortunately,uni,university,unprofessional,unquestionable,unrecognisable,unsure,unwell,upbeat,upmarket,use,usual,usually,utmost,utter,uxbridge,value,varied,variety,various,vary,vast,veg,vegan,vegans,vegetarian,veggie,venezuela,venue,verry,version,vet,vibe,victim,visir,visit,visited,visitor,vodka,voucher,waa,waga,wagama,wagamama,wagamamas,wagamamma,wagamammas,wagamana,wagamma,wagas,waggas,wait,waiter,waiting,waitress,walk,wander,want,wanted,warm,warmly,warrant,wash,waste,water,wave,way,wayward,week,weekday,weekend,welcome,welcomed,welcomely,welcoming,wellington,wen,wet,whatsoever,whilst,white,wholesome,wicked,wide,wife,win,window,windsor,windy,wine,wise,wish,wok,woman,wonderful,work,worker,world,worry,worth,wow,wrap,write,wrong,xmas,xx,yaki,yakitori,yami,yank,yasai,yasi,yawn,year,yesterday,young,yr,yummy,zero
15629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3275226944868844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18758611977555964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12848578745638256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18195066274573526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1513862055794848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26548248766104215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699478987082114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2921053299233495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16850504211701053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2992024026579557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14465016133525102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2921053299233495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800138218936723,0.0,0.3275226944868844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38273422757326264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
