review_id,02,03,10,11,12,14,15,19,20,2017,27,2nd,30,300m,30pm,32,3rd,40,40min,40pm,45minutes,50,5th,60,6th,8pm,930pm,95,aachri,able,absent,absolutely,acceptable,accident,accommodate,accompany,achari,actual,actually,add,added,addition,additional,adequate,adjacent,admit,advance,advantage,advertise,advice,advisable,advise,advisor,affordable,afraid,age,ago,agree,ahead,air,aka,alas,albany,alcohol,allergy,allow,allr,almond,aloo,alternative,amaze,amazing,amazingly,ambience,anglo,anniversary,answer,apartment,apologetic,appearance,appetizer,appreciate,approach,april,arcade,area,arguably,aromatic,arrange,arrangement,arrival,arrive,ask,assist,astronomical,ate,atmosphere,atmospheric,attend,attendance,attention,attentive,atypical,aubergine,august,authentic,authentically,authenticity,automatically,available,average,aware,away,aways,awesome,awful,bad,badly,bahar,bahji,bake,balance,balti,banana,bar,bargain,base,basic,basically,bathroom,batting,bear,bearing,beat,beautiful,beautifully,bed,beer,belong,benchmark,best,bet,bhajee,bhaji,bhajis,bhuna,big,bindi,biriani,biriyani,birmingham,birthday,biryani,bit,bite,black,bland,blatant,blend,block,bloom,blow,boast,bonus,book,booz,booze,bother,bottle,bowl,boy,boyfriend,bradford,brand,brave,bread,break,brentford,brentofrd,brick,bridge,bright,brilliant,bring,brinjal,brink,brisk,brought,bucket,bunch,burnt,burst,bursting,bus,business,busy,butter,buy,buzz,byo,byob,byobooozzzzz,cab,cafe,cafeteria,cake,calm,cancel,candidate,capacity,car,caramelise,care,careful,carpark,cart,case,cash,cater,cauliflower,cause,caution,celebrate,celebration,central,certainly,chaat,chain,chair,change,chap,chapati,chappati,char,charge,charm,chat,cheap,check,chef,chefs,chelsea,chicken,child,chill,chilli,chinese,chiswick,chocolate,choice,choose,chop,chose,chunky,chutney,cider,circa,class,classic,clay,clean,cleanliness,clearly,close,coat,coconut,coffee,cold,colleague,collect,collection,color,colour,come,comfort,comfortable,comfortingly,comfy,coming,comment,commercialized,compensate,compete,competition,competitively,complement,completely,complex,compliment,comprised,concentrate,concern,condiment,confirm,congratulate,conservative,consider,consistent,consistently,consume,contemporary,content,convenience,convenient,conversation,convo,cook,cooked,cooking,coriander,cork,corkage,corner,correct,cost,counter,country,couple,course,courteous,coventry,cover,coy,craft,cream,creamy,crisp,crispness,crispy,criticism,crowded,crucially,crunch,crunchy,cuisine,currently,curry,custom,customer,cut,daal,dad,dahl,dal,damn,dansak,dark,daughter,day,decade,december,decent,decide,decision,decline,decor,decorate,decoration,deep,defiantly,definately,definetely,definite,definitely,definitley,defo,degree,delay,delayed,delicious,delievery,delight,deliver,delivery,depth,descend,deserve,deservedly,design,dessert,deter,detour,detract,detracts,dhal,dhansak,didnt,die,different,difficult,difficulty,dim,din,dine,diner,dining,dinner,dip,direct,direction,disapointed,disappoint,disappointed,discover,dish,displayed,disregard,dissapointed,dissapointing,distance,distinctive,dog,door,doorstep,doubt,downhill,downside,draughty,drink,drinking,drinks,drive,driver,drop,drown,dry,earlier,early,easily,easy,eat,eaten,eater,eaterie,eateries,eating,economy,effect,efficient,efficiently,elvis,employee,emran,end,enjoy,enjoyed,enquire,ensure,enter,entertainment,environment,epic,equally,especially,establishment,eve,evening,event,everytime,exactly,exceed,excellent,exceptional,exceptionally,excite,exclusively,expect,expectation,expensive,experience,explain,exquisite,extensive,extol,extra,extraordinarily,extraordinary,extremely,fab,fabulous,face,facility,fact,factor,fair,fairly,familiar,family,fan,fancy,fantastic,far,fast,father,fault,faultless,favour,favourite,fc,fee,feel,feeling,fella,fellow,felt,fiery,finally,findand,fine,finish,firstly,fish,fit,fix,flair,flavor,flavour,flavoursome,fleck,fluffy,fluke,flyer,follow,following,food,football,forget,fortunate,fortunately,forward,free,frequent,fresh,freshly,friday,friend,friendliness,friendly,friends,frill,fry,function,furnishing,fuss,future,game,garlic,gathering,gem,generation,generous,gentleman,gently,genuine,genuinely,german,ginger,girlfriend,glad,glass,globe,goal,gobi,good,google,grab,grand,grandad,grateful,grease,greasy,great,green,greet,griffin,grill,grocer,grocery,group,grubby,guarantee,guess,guest,guru,guy,haandi,half,hand,handi,handily,handy,happy,hard,hate,head,hear,heat,heaven,heavy,help,helpful,helpfull,helping,hesitant,hesitate,hi,hidden,high,highlight,highly,hint,hit,hold,home,honest,honesty,hop,hope,hopefully,hospbital,hospitality,hot,hotel,hounslow,hour,house,hubbie,huge,hungry,hurry,husband,hygiene,hygienic,ice,icing,idea,identify,il,im,imagine,immaculate,immediately,impeccable,importantly,impress,impressed,impression,improvement,imram,imran,inclined,include,incredible,incredibly,india,indian,industry,inexpensive,inflated,inform,informative,ingredient,inlicensed,inn,inside,insist,inspire,instant,instrumental,intend,interesting,interior,intimate,intrigue,intrusive,irritate,ish,issue,item,ive,jaflong,jalfrezi,january,job,jolly,journey,judge,juice,june,jus,kak,kalari,karachi,karahi,kashmiri,kebab,keen,kew,khan,kick,kid,kind,kinda,kindly,king,kitchen,knock,know,knowledgeable,korma,lack,lacking,laden,lager,lamb,lane,large,lassi,late,later,law,layer,lead,leaning,leave,leeds,lemon,lentil,let,level,licence,licenced,license,licensed,lie,life,light,lighting,lightness,like,likely,liking,limited,line,link,liquor,list,listing,little,live,liverpool,living,load,local,locally,locate,location,lockdown,london,long,loo,look,lose,loss,lot,love,lovely,low,lst,luck,luckily,lucky,lunch,madras,main,mainly,make,malay,mall,man,manage,management,manager,map,march,mark,market,mart,masala,mashine,mask,massive,match,mate,matter,maybe,mc,meal,mean,meaning,meant,meat,medium,meet,member,memorable,mention,menu,methi,metre,midday,mild,milder,mildly,mile,milk,min,mince,mind,mini,minor,mint,minute,miss,mistake,mix,mixed,modern,mohammad,mohammed,moist,moment,monday,money,month,mood,mother,mouth,mum,murgh,mushroom,music,naan,naans,naga,nan,nann,navigate,near,nearby,neat,need,negative,neighbour,neighbourhood,nervous,new,news,nice,nicely,night,non,normal,normally,notch,note,notice,novotel,obliging,observation,obviously,occasion,occupy,october,odd,offer,offie,offy,oh,oil,oily,ok,okay,onion,online,open,open3d,opener,opening,opinion,opposit,opposite,opt,option,order,ordered,ordinary,ound,outrageously,outside,outstanding,oven,overall,overeat,overly,overprice,owner,pack,pad,painfully,pakora,paneer,pap,papodoms,pappadums,parade,paratha,parathas,parent,park,parking,particular,particularly,partner,party,past,pathia,patient,pause,pay,peak,peice,pension,peole,people,pepper,perfect,perfection,perfectly,person,personable,personal,personally,persuade,peshwari,pet,phone,photo,pick,pickle,picky,piece,pilau,pilou,pip,piping,piste,place,placemats,plain,plan,planner,plate,player,pleasant,pleasantly,pleased,plentiful,plenty,plus,point,polite,poor,pop,popadoms,popodoms,poppadoms,poppadums,popped,poppodoms,poppodums,popularity,portion,posh,positive,possibly,post,pot,potential,pound,practice,prawn,preasure,precinct,prefer,premier,premise,prepare,prepared,present,pretty,prevent,previous,previously,price,pricey,pricing,pride,prime,prior,priority,probably,problem,product,professional,prompt,promptly,proof,proper,properly,prosecco,provide,prowl,pub,public,pull,pumpkin,pun,punch,punjaby,pupubrrrrrrrrrrdoom,purchase,puree,puri,purple,purse,push,pushy,quality,quantity,question,quick,quickly,quid,quiet,quietly,quirky,quite,raita,range,rarely,rat,rating,read,ready,real,realise,really,reasonable,reasonably,receive,recent,recently,recieved,recognise,recommend,recommendation,recommended,red,reduce,refit,refuse,regeneration,regret,regular,regularly,relationship,relax,relaxed,rely,remarkably,remember,remind,repeat,reply,reputation,request,require,reservation,reserve,reserved,resource,response,rest,restaraunt,restaurant,restaurents,resturant,retired,return,review,reviewer,reviewfood,revisit,rice,rich,richmond,ridiculous,right,river,riverside,road,roaring,rogan,roll,room,round,row,royal,rubbish,run,rundown,runny,rush,rustle,saag,sadly,safe,safety,sag,saga,salad,salads,sale,salt,salty,salubrious,sami,samosa,sample,satiate,satisfied,satisfy,saturday,sauce,say,scampies,sceptical,schedule,scorched,scour,scratch,screw,scruffy,search,season,seasoned,seat,seating,second,secondly,select,selection,sell,send,sensible,sensibly,september,seriously,serve,service,set,settle,shake,shall,shame,share,shashlik,sheff,shin,shop,shopping,short,shot,shoulder,shuslak,sign,similar,simple,simply,sit,situate,size,sizzle,skibidipap,skin,skrrrrrrrrrrrrrahpap,slice,slow,slowly,small,smart,smell,smile,snack,social,soft,solid,solo,solve,somewhat,son,soon,sorry,sound,source,south,southall,space,spacious,sparkling,sparse,speak,special,speed,spice,spiced,spiciness,spicing,spicy,spinach,splash,spoil,spot,spotless,spotlessly,square,st,stadium,staff,stand,standard,standby,star,start,starter,state,station,stay,steam,stock,stodgy,stop,store,story,strange,stream,street,strength,strong,strongly,struggle,stuff,stumble,style,substantial,subtle,suffice,sugestions,suit,suitable,summary,sunday,sundries,sundrys,super,superb,supermarket,supply,supporter,sure,surely,surprise,surprised,surprisingly,surroundings,sweet,sweeter,sweetness,symbiotic,ta,table,tad,takeaway,talk,tandoor,tandoori,tandooris,tap,tarka,taste,tasted,tasteful,tasteless,tasting,tasty,teach,team,teatime,teething,telephone,tell,temp,temperature,tender,term,tesco,test,texture,thank,thankfully,thanks,thee,theme,thesauce,thickly,thing,think,thoroughly,thought,thursday,tidy,tight,tikka,tikkas,time,tin,tiny,tip,today,togethers,toilet,tomato,tonight,total,totally,touch,towel,trade,traditional,translate,travel,traveller,travelodge,tray,treamement,treat,treatment,treaty,tremendous,trepidation,tribute,trip,tripadvisor,tripadvisors,trivial,trolley,trouble,truly,try,tuck,tuesday,turn,tweak,twice,type,typical,uk,unaffected,unassuming,unbelivibly,uncle,uncommon,undertake,unexpected,unfortunately,uniform,uninspiring,unique,united,university,unless,unlicensed,unobtrusive,unprepossessing,unpretentious,unsure,untrustworthy,unusual,unwell,urban,urge,usa,use,usual,usuallt,usually,utd,valentine,value,vanessa,variation,variety,various,vary,vast,veg,vegan,vegetable,vegetarian,veggie,venture,venue,version,vicinity,view,villa,vindaloo,visit,wait,waiter,waiters,walk,wander,want,warm,wary,wash,watch,water,watering,way,wear,website,wednesday,wee,week,weekday,weekend,weeknight,welcome,welcomed,welcoming,west,weve,wheelie,whilst,whirl,wide,wife,wine,wise,wish,withough,woman,wonder,wonderful,wonderment,wont,work,world,worth,wow,wrere,write,wrong,ya,year,yellow,yes,yesterday,yorkshire,young,yum,zing
13720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16044026175183657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3237988772353355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30979320387342013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1705042173074003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21971968398200406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08383507313055581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22600145292053864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2802932820905074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3237988772353355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15928857244176828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30979320387342013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2886744208581131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11810788406215705,0.0,0.0,0.0,0.20877634022184838,0.0,0.0,0.0,0.0,0.22600145292053864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29834973550405464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15076494710589503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17188373012120206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
