,10,100,11,12,14,15,17,1st,20,30,40,4th,50,50th,6pm,80,8pm,90,95,aaloonimki,abd,able,abort,absolute,absolutely,accept,acceptable,accommodate,accomodating,accompaniment,accompany,accompanying,accurate,act,actual,actually,ad,add,addictive,adjust,admire,admit,admittedly,adopt,advance,adventure,adventurous,advice,advise,advisor,affordable,aftertaste,againm,age,agian,ago,agree,agreed,airport,aldershot,ali,allow,allsaid,alongside,aloo,alu,amaze,amazing,amazingggggggggg,amazingly,ambiance,ambience,amex,amiable,anita,anniversary,announce,antique,anupam,anytime,appearance,appetite,appreciate,appreciated,approx,arbind,area,arjun,arrival,arrive,art,asian,aside,ask,assure,aswell,ate,atleast,atmosphere,atmospheric,attend,attention,attentive,attraction,australia,authentic,average,award,aware,away,awesome,awful,baby,background,bad,bag,bahar,balance,ball,band,bangladesh,bar,barely,bargee,base,basis,basket,basmati,beautiful,beautifully,beer,beetroot,beginning,behaviour,belie,believe,belly,belt,benefit,best,beutiful,beverage,bhajees,bhaji,bhojpuri,bhuna,big,biriyani,birthday,biryani,bit,bitesizes,bland,blissful,bloke,bloody,blue,boil,bomb,bonus,book,boom,boot,bother,bottle,bowl,bowling,box,boy,boyfriend,branch,bread,brilliant,bring,brother,bud,buna,bunch,burnt,burst,business,busy,butter,buy,calm,camper,capfuls,car,card,care,carefully,carrot,carve,case,cater,caters,cease,celebration,certain,certainly,certainty,chaat,chair,chana,chance,change,charm,chat,chatepate,chatpate,chatpatey,chatpatte,chatphate,cheap,check,checkin,cheer,chef,cheff,chefs,chelsea,chewy,chhatpate,chicken,child,chill,chilled,chilli,chilly,chinese,chip,choice,choila,choilla,chola,choose,chop,chowmein,choyala,christmas,chutney,city,claire,class,classic,clean,cleanliness,clever,client,close,closest,coat,cobra,coffee,coke,cold,colleague,collect,colour,colouring,coma,combination,come,comfortable,comfy,committee,community,compact,compare,comparison,compel,competitive,competitively,complain,complementary,complete,completely,compliment,complimentary,compromise,concern,confirm,consider,consist,consistency,consistent,constant,contain,continue,contral,cook,cooked,cool,corma,correct,cosy,couple,course,courteous,cousin,covid,coz,cozy,crave,creamy,creative,crew,crisp,crispy,criticise,cuisine,culture,cup,currie,curry,cushion,cusine,custom,customer,customise,customize,cut,dahl,dairy,dal,dall,damiii,dansak,dare,date,dated,daughter,dave,day,deal,decent,deceptively,decide,decidedly,decor,defenately,defenitely,deffo,defiantly,definately,definetly,definitely,definitly,defo,delay,delicately,delicious,delight,delightful,deliver,deliverer,delivery,depth,describable,deserve,design,despite,dessert,develop,dhaal,dhall,dhansak,dharane,didnt,die,dietary,difference,different,difficult,dim,din,dine,diner,dining,dinner,dip,disappoint,disappointed,disappointing,disappointment,disaster,discover,discuss,disgust,dish,dissapoint,dissapointed,distinctly,diverse,diversity,divine,doggy,dom,door,doorstep,dope,dopyjaza,doubt,draught,dream,drink,driver,drop,dry,dumblings,dumpling,dynamic,earlier,earth,ease,easy,eat,eaten,eater,eaterie,eats,edge,edible,effacing,efffing,efficient,egg,elegant,element,embark,emphasis,employee,encounter,end,enemy,england,english,enhance,enjoy,enjoyable,enjoyed,ensure,enter,entire,environment,equally,especial,especially,establishment,eve,evening,event,eventually,everybody,everytime,evey,exactly,example,excel,excelent,excellent,exceptional,exchange,exclusive,executive,exist,expect,expensive,experience,explain,explore,express,exquisite,extensive,extra,extremely,eye,fab,fabulous,facebook,facility,fact,factor,fail,fair,fairly,fall,familiar,family,famous,fan,fancy,fantastic,fantastically,far,fare,farnborough,fast,faster,father,fault,fav,favor,favorite,favour,favourite,favourites,feast,feature,feeding,feel,feeling,fell,felt,feltam,feltham,filling,filthy,finally,fine,finger,finish,fiod,firstly,fit,fix,flavorsome,flavour,flavours,flavoursome,flawlessly,flourish,fluffy,focus,follow,food,foodie,foreseeable,forget,forgettable,forward,foward,fragrant,frame,free,freeze,frendly,frequent,fresh,freshly,friday,friend,friendly,frill,frown,fry,fulfilling,fully,fun,funny,fuss,fussy,future,gaff,gal,garlic,gathering,gem,general,generally,generous,gentle,gentleman,genuine,genuinely,ghurka,girl,girlfriend,glad,glass,god,gold,golden,good,goodness,google,gordon,gorgeous,grab,grandson,greasy,great,green,grill,ground,group,grow,guest,gulab,gurhka,gurka,gurkha,gurkhali,guy,haan,haha,half,han,hand,handle,hang,happen,happily,happiness,happy,hard,hassle,hate,haweli,hawelli,hear,heartily,heat,heaven,heavily,hectic,heed,hello,help,helpful,herb,hesitate,hidden,high,highly,highstreet,history,hit,holiday,home,honest,honestly,hop,hope,hopeful,hospility,hospitable,hospitality,host,hostess,hot,hotel,hotter,hounslow,hour,house,hub,hubbub,hubby,huge,hungrry,hungry,husband,husbsnd,hygiene,hygienic,ice,ideal,identity,ilau,imagine,immaculate,immediately,impeccable,importantly,impress,impressed,impression,improve,incentive,include,incredible,independent,indian,individual,indra,indrahang,ingredient,ingredients,init,insane,inside,insist,inspired,instead,instinct,institution,intend,interactive,interesting,interior,intimacy,intricate,intrusive,invitation,irresistible,irsh,issue,item,jalfrezi,jaman,jhinga,jhingha,jhol,job,joke,jolly,jose,josh,journey,judt,juicy,justice,kat,kathmandu,katmandhu,katmandu,kebab,kevin,khaja,khasi,khorma,khukura,kick,kid,kind,kitchen,knew,know,knowledge,knowledgeable,known,ko,kofti,korma,kothey,krishna,kudos,lack,lager,lamb,land,large,lassi,lasting,late,later,lauched,laugh,laughter,lavish,law,lay,lazy,le,league,leave,left,let,level,lick,light,like,limbu,lime,limit,list,literally,little,live,local,locally,locate,location,lock,lockdown,london,long,look,loosen,lot,lots,lounge,love,loved,lovely,lover,lovingly,loyalty,luck,lucky,lunch,lushi,luxury,madras,magic,magnificent,main,mainly,mains,mainstream,maintain,make,maker,man,manage,management,manager,managment,manchester,mango,manner,mannered,marinate,mark,marriage,marvellous,mary,masala,mask,massive,match,matter,maybe,meal,mean,meat,mediocre,medium,meeeeee,meet,meeting,member,memeber,memory,mentioned,menu,merlot,metal,microwave,middlesex,mike,mild,mile,min,mind,minimalist,minty,minute,miss,mistang,mix,mixed,mixture,modern,modernity,moilee,moment,momo,momos,monday,money,month,mood,mountain,mouth,mouthwatering,movie,mr,multiple,mushroom,music,mustang,mustard,naan,namaste,namastegurkhas,namesta,nameste,nan,naplese,near,nearby,neat,necessary,need,nepal,nepaleese,nepalese,nepalesi,nepali,nepalise,nepealse,neplease,new,newari,nice,nicely,nicer,night,nightmare,nitpick,non,nonetheless,noodle,normal,north,nostalgic,notch,notice,novice,number,numerous,occasion,odering,ofcourse,offer,oh,oil,oily,ok,okay,old,onion,online,open,opening,opportunity,oppose,option,order,ordered,ordering,origin,original,othere,outing,outside,outstanding,outstandingly,overall,overbooked,overlap,overly,overpower,overwhelm,owner,ownership,pack,pahadi,painting,pair,pakistani,palette,paneer,pani,pappaddum,parade,parent,park,parkfield,parking,particular,particularly,partner,party,pasanda,pass,passionate,past,pastry,pay,penny,people,perfect,perfection,perfectly,performance,person,personable,personal,personally,peshwari,phone,pialu,pick,pickle,piece,pilau,pint,pip,place,plain,plan,plate,platter,play,pleasant,pleasantly,pleased,pleasure,plentiful,plenty,plesantly,plump,plus,plz,point,polite,poor,popadoms,poppadoms,poppadomsvwrre,popular,pork,portion,portobello,portrait,post,potato,potion,pps,praise,prawn,precaution,prefer,preference,pregnant,prepare,prepared,present,presentation,pretty,prevent,previous,price,pricy,prior,private,probably,problem,produce,product,professional,professionally,promise,prompt,promptly,proper,protion,provide,psanda,pulau,punch,pure,purely,puri,quality,quantity,queen,quick,quickly,quite,rainbow,raita,randomly,range,rare,rarely,rat,rating,read,ready,real,realise,really,rearly,reason,reasonable,reasonably,recall,reccomend,receipt,receive,received,recent,recently,recipe,recognisably,recognition,recomended,recommend,recommendation,recommended,red,reduce,refer,regard,region,regret,regular,regularly,relative,relatively,relax,relaxed,relaxing,remember,remembers,reminiscent,renowned,reopen,repeat,reply,represent,request,requirement,research,reside,residential,resolve,resonable,response,resrautant,rest,restaraunt,restaurant,restaurent,resturant,resturants,result,return,reunion,review,revisit,reward,riata,rice,rich,rid,right,road,rogan,rollercoaster,romantic,roti,round,royal,rude,run,rush,saag,sabji,sada,sadeko,sadly,safety,sag,sagamartha,sagamatha,sagarmartha,sagarmatha,salad,sale,salt,salty,samosa,sample,satisfactory,satisfied,saturday,sauce,saucy,saw,say,scarves,sceme,scheme,screw,seafood,season,seasoned,seasoning,second,secondly,section,sekewa,sekuti,sekuwa,select,selection,self,selfish,send,sensation,sensibly,separate,seperate,serice,serve,servedy,server,service,servicr,serviece,serving,set,seven,sexy,shall,shame,share,sheek,shop,shopping,short,shoutout,shower,signature,silver,similar,simple,simply,single,sip,sister,sit,situate,size,skidi,skrrat,slightly,slow,small,smash,smell,smile,smoke,snack,snow,social,socialise,soft,soggy,somewhat,son,song,soon,sooner,soooooo,soothe,sound,soup,south,space,spacious,speak,special,speciality,specially,specialty,spectacular,speechless,spend,spice,spicey,spicy,spinach,splendid,spoon,spot,spotless,spotlessly,spring,squash,ssshhhhh,staff,stag,stale,stand,standard,star,stardards,start,starter,starve,state,statement,stater,station,stay,steal,step,stick,stock,stomach,stone,stop,street,strong,strongly,stuff,stun,stunning,style,substitute,succulent,suddenly,suggest,suggesting,suggestion,suit,sukute,sukuti,sukutu,sum,sunday,super,superb,suppose,sure,surely,surprise,surprising,surprisingly,surround,surroundings,sweet,swiftly,swim,ta,table,tag,takeaway,tale,talented,talk,tall,tandoor,tandoori,tapa,tarka,task,taste,tastebud,tasted,tasteless,tasting,tasty,tea,team,tech,tell,tempt,tender,term,terrible,terrific,tesco,test,thaali,thali,thalis,thank,thankful,thankfully,thanks,thapa,thereabouts,thing,think,thoroughly,thought,thrill,throw,thukpa,thukpas,thumb,thump,thursday,tick,tidy,tikka,till,tilmil,time,timely,timer,timing,tingle,tiny,tip,today,toddler,tonight,totally,touch,tough,tour,town,traditional,traffic,transpire,trap,travel,tray,treat,tried,trip,tripadvisor,trouble,true,truly,try,tummy,tunbridge,turn,twice,twickenham,twist,type,typical,ubiquitous,uck,uk,unassuming,uncomparable,uncultured,understand,unfair,unfamiliar,unique,uniquely,unless,unlike,unobstrusive,unpleasant,unprofessional,unremarkable,up0n,urself,use,usual,value,variant,variety,various,vary,veg,vegan,vegetable,vegetarian,venture,venue,vibe,vibrant,vidually,vindaloo,visit,wait,waiter,walk,walkout,wall,wan,want,wanting,waow,warm,warmly,warmth,warn,wary,wash,wasnt,waste,water,watering,watery,way,wednesday,week,weekend,weigh,weins,weird,welcome,welcomed,welcoming,west,whatelse,whi,whilst,wholeheartedly,wide,wife,wil,willing,wimbledon,win,wine,wing,winter,wise,wish,witty,wonderful,wonderfull,wonderfully,wont,word,work,world,worth,wow,wrap,write,writer,wrong,year,yesterday,young,yumiest,yumm,zach
30151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31798210927751486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2127250291885833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3036090599449613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17129951487546363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22868857099479697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36262887841887376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07761710660608269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14409107975144114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1383963821276006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3482558290863202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4072756475602327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3482558290863202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262266177679649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15859959006437754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
