,00,10,100,10pp,15,1gbp,1st,20,2nd,30,3rd,50,75,9pm,able,absolute,absolutely,accident,accommodate,accompany,actual,add,addictive,additional,adequete,adjustment,advance,advantage,advisor,affordable,afternoon,ago,agree,ahuja,air,alcohol,allergy,allocate,allow,allure,aloo,alter,alternative,alu,amaze,amazing,ambience,amchi,amiss,amit,amol,ample,ani,ant,anymore,apparently,appeal,appealing,appearance,appetising,apple,apprehension,apprehensive,approach,appropriate,apt,area,aromatatic,aromatic,arrangement,arrive,ask,assort,atleast,atmosphere,attend,authentic,authentically,authenticity,availability,available,average,avg,await,awareness,away,aways,awesome,awwsuum,bablu,bad,bada,baji,bajjia,balance,ball,bank,bap,bar,bare,bargain,base,basic,basically,basis,batter,bear,beat,beautiful,beauty,bee,begin,beguile,behold,believe,bern,best,bet,bhaaji,bhaiya,bhajaya,bhaji,bhajia,bhajis,bhajiya,bhajji,bhari,bhel,bhelpuri,big,bin,birthday,biryani,bit,bite,blatant,bliss,blow,board,boiled,bombay,book,booking,boring,box,boy,branch,bread,break,breakfast,brilliant,bring,brunch,bucket,bud,budget,build,bunty,burger,bursting,business,busy,butter,byob,cabbage,cafe,calm,canteen,care,carefully,carfull,casual,catch,cater,catering,central,certain,certainly,chaaat,chaach,chaas,chaat,chaats,chai,chair,challenge,change,charm,chat,chatpata,chats,chatter,cheap,check,cheerful,cheese,chef,chewy,chi,chick,childhood,chili,chill,chilli,choice,chole,choose,chura,chuski,chutney,clean,cleanliness,clear,close,closer,closure,cold,colleague,college,collogues,colour,combinastion,combination,come,comfortably,comment,company,compare,comparison,compel,complaint,complete,completely,compliment,compromise,concept,concoction,confuse,congrats,consecutive,consistency,consistent,consistently,content,contentment,continue,convenient,cook,coolie,coporative,copy,corner,correct,corridor,cost,counter,country,couple,course,courteous,coustmer,crack,cramped,crave,create,cricket,crisper,crispy,crowd,crunchy,cuisine,cup,currently,curry,custom,customer,customised,cut,cute,cutlery,dabeli,dadar,dahibhalla,darker,dasi,daughter,day,deal,decent,decide,decision,deco,decor,decore,dedicated,dedication,deep,defiantly,definately,definitely,defo,delecious,delicacy,delicious,delight,deliver,deliveroo,delivery,demand,demonstrate,description,desi,design,desire,dessert,dhabeli,dhablies,dhai,didnt,die,different,difficult,dil,din,dine,dining,dinner,dirt,dirty,disappoint,disappoints,discover,dish,dishoom,dominate,dont,door,dosa,doubt,downfall,dozen,draw,dreamt,drift,drink,drive,dry,duper,early,easy,eat,eatery,economic,economical,economy,efficient,enclosed,end,energetic,energy,enjoy,enjoyable,enjoyed,ensure,enter,enthusiast,enthusiastic,entice,entire,entrance,environment,equally,equipment,esp,especially,essentially,establishment,eve,evening,everyday,exactly,excellent,exceptional,execution,expect,expectaions,expectation,expection,expensive,experience,explosion,extensive,extent,extra,extremely,exudes,fab,fabulous,facility,fact,fail,fails,fair,fakse,family,famous,fan,fancy,fantastic,fantastically,far,fashion,fast,fault,faves,favorite,favourite,favourites,feedback,feel,felt,filling,finally,fine,finger,finish,fit,flavor,flavour,floor,flour,fluffy,fly,fmly,focus,follow,following,food,foodie,forever,forget,formal,forward,free,frequent,fresh,freshly,fri,friday,fried,friend,friendly,friends,frill,fry,fully,functional,fuss,fussy,future,game,garam,garlic,garma,geat,gem,general,generosity,generous,gentle,gentleman,genuine,genuinely,ghatia,gland,goa,goin,gol,good,goodness,goood,gorge,grab,gram,grand,gravy,grease,greasy,great,green,greet,gresy,grill,grilled,group,grub,grumpy,guarantee,gud,guess,guest,gujarathi,guppa,guy,hakka,half,hand,handful,happen,happy,hard,harrow,hate,hav,head,healthy,hear,heat,heavenly,heavy,help,helpful,helpfull,helping,hesitate,hesitation,hi,hidden,high,highlight,highly,hill,hindi,hit,hole,holiday,home,homely,honest,hop,hope,hospitality,hot,hounslow,hour,house,hover,huge,hugely,humble,hungry,husband,hygeine,hygiene,hygienically,idli,ill,im,immediately,import,important,importantly,impossible,impress,impressed,impressively,improve,include,incredibly,india,indian,indians,indigenous,inexpensive,ingredient,initial,initially,inrease,interested,interesting,interior,interval,intrinsically,introduce,inventive,investment,issue,item,jaimaharashtra,jan,jann,jean,job,joint,journey,judge,judgement,juhu,kachori,kanda,kande,khicdi,khichadi,khichari,khichdi,kichdi,kichidi,kick,kid,kind,kitchen,know,kothimbeer,kothimbir,krishna,kudos,kulfi,lack,lai,lane,large,lassi,late,laugh,lay,leave,leisure,lemon,let,level,lick,life,light,like,limbu,limca,limit,limited,line,linger,liquid,list,literally,little,live,load,local,location,london,long,look,lot,love,loveee,lovely,lover,low,luck,lucky,lunch,luxurious,maange,maharashtiran,maharashtra,maharashtrian,mainly,maintain,make,man,management,mango,mannered,marathi,mark,market,masaala,masala,mash,massive,masta,match,maybe,meal,mean,meat,meaty,mediocre,medium,meet,memory,mention,menu,meri,methi,micky,micro,mid,mild,mile,min,minal,mindful,mini,minor,mirchi,misa,misal,miserable,miss,missal,missed,mix,mixed,mode,moisture,moment,money,monsoon,month,morish,morning,mouth,multiple,mum,mumbai,mumbaikars,mumbhai,mush,music,mustard,na,near,nearly,neat,need,neon,nephew,net,new,newbie,newly,nice,nicely,night,nimbu,nominal,non,nonsense,noodle,noon,north,northern,notch,note,notice,number,nut,obvious,occasion,occupy,offer,office,offs,oh,oily,old,oliveira,olivier,onion,open,opposite,opposition,option,order,ordered,ore,organise,original,originality,outcome,outlet,outside,overall,overdrive,overprice,overwhelm,owner,paani,paav,pack,packaging,packed,padri,page,pakoda,pakora,palate,pallet,paneer,pani,pao,papdi,paratha,parcel,park,parking,particular,party,pas,passion,past,pat,patel,patra,pattice,pattis,patty,pau,paul,paus,pav,pavbhaji,pavs,paw,pay,pea,peak,peanut,peek,people,perfect,perfectly,performer,person,personal,personally,petrol,phenomenal,pick,pickle,picture,piece,pinner,pip,pizza,pkace,place,plain,plane,plastic,plate,play,pleasant,pleasantly,pleasing,pleasure,plus,poha,pohe,point,polite,poor,poori,pop,popular,portion,posh,possible,possibly,potato,pound,pramila,prash,prashant,precise,preference,preparation,prepare,prepared,presentation,pretentious,pretty,price,pricing,probably,problem,processing,professional,professionalism,promote,promptly,proper,proprietor,provide,public,puch,puffed,pump,pune,punjabi,purani,pure,puree,puri,puris,push,quality,quantity,queue,quick,quickl,quickly,quiet,quite,ragad,ragda,raise,rare,rasam,rat,rate,rating,rayner,rayners,reaaly,read,ready,real,realise,really,realy,reason,reasonable,reasonably,reccomend,receive,recently,reciepe,recommend,recommended,recomodation,red,reflect,refresh,refreshing,refurbish,regard,region,regional,regret,regular,regularly,reheat,relax,relish,remain,remarkable,remember,remind,reminds,reminiscent,request,research,resource,rest,restaurant,result,return,reva,review,revisit,revive,rice,rid,ride,right,rip,road,rock,roll,romantic,rough,route,run,rundown,rustic,sabuda,sabudaanaa,sabudana,sabudhana,sad,sago,sai,salivary,sambhar,samosa,samosaa,sample,sandwich,sandwitch,satisfy,saturday,sauce,sav,save,savor,say,saying,scent,schezwan,scratch,season,seat,seating,seed,selection,selling,separate,serf,seriously,serve,service,set,setting,settle,sev,sevice,shake,shame,shaw,shell,shock,shop,shree,shri,similar,simple,simply,single,sit,site,sitting,situate,size,skvp,slot,slow,small,smell,smile,smug,snack,snacky,sneaky,soak,soda,soggy,solution,soon,sorry,south,space,spacious,speak,special,speciality,specially,specialty,specification,speedy,spend,spending,spice,spiced,spicy,spoon,spot,spreparing,spring,sri,ssvp,staff,stale,standard,staple,star,start,station,stick,stock,stomach,stone,stop,store,straight,strange,stratum,street,strictly,stroll,strongly,struggle,stuff,stumble,stun,style,suggest,suit,suitable,suite,sum,sumptuous,sunday,super,superb,support,sure,surely,surprise,surround,survive,swast,sweet,szechwan,taate,table,takeaway,taker,talk,tamil,tantalise,tap,tapioca,taseless,taste,tastewise,tastiest,tasting,tastless,tasty,tea,team,tell,temperature,tempt,tend,tenner,test,testy,texture,thali,thank,thanks,thats,thing,think,thn,thoroughly,thrice,throughly,throw,thumb,thums,thursday,tile,till,time,tin,tingle,tiny,tissue,title,toasted,today,toddler,toilet,toliet,tomato,totally,touch,town,towrds,tradition,traditional,trail,transport,travel,treat,triangle,trigger,trip,tripadvisor,true,truly,trust,try,tt,tube,tuck,tue,twice,twist,type,typical,typically,ubiquitous,ugh,uk,ultimate,ultra,unassuming,unbelievable,unbelievably,uncountable,uncover,underground,undoubtedly,uniform,unit,unlike,unusual,ur,usal,use,usual,usually,utter,vad,vada,vadai,vadapau,vadapav,vadi,value,variety,vary,vas,veg,vegan,vegetable,vegetarian,veggie,vegi,verity,version,visit,visited,visitor,vouch,vp,vry,waaw,wada,wadi,wait,waiter,walk,wall,wan,want,warm,warn,wash,wasnt,water,watering,way,week,weekend,weird,welcome,welcoming,west,western,wet,whilst,wholesome,wife,wil,window,wish,wobble,wonder,wonderful,wont,word,work,world,worth,woulhd,wow,wrap,write,wrong,year,yearn,yeh,yes,yesterday,yogurt,yr,yuh,yummy,zingy
7027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15907996637968708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14754762416521672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20928261568221448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19459928204279767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16949795739153395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11929530808900658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20928261568221448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20928261568221448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19459928204279767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1509991447555566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1017133433253074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09419398343774289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20928261568221448,0.0,0.0,0.20928261568221448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1036197601472076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17610046940682028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19459928204279767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11639667696472421,0.0,0.1841812910309508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10887731707715971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1777349153728874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1841812910309508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06909265878647922,0.0,0.0,0.0,0.1548146237521172,0.20928261568221448,0.1841812910309508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16391561302358718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16391561302358718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09419398343774289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1841812910309508,0.21775463415431942,0.0,0.0,0.0,0.0,0.0,0.0,0.19459928204279767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1915053055695813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20928261568221448,0.0,0.0,0.0,0.0,0.0
